hour_bucket,hourly_avg_power,hourly_max_power,hourly_min_power,record_count
2021-03-23 18:00:00,2.83,2.838,2.822,2
2021-03-23 16:00:00,1.71,2.146,1.083,4
2021-03-23 15:00:00,1.75,2.068,1.33,5
2021-03-23 14:00:00,1.45,1.902,0.965,3
2021-03-23 13:00:00,1.71,2.383,1.124,3
2021-03-23 12:00:00,1.86,2.054,1.76,3
2021-03-23 11:00:00,1.47,2.275,0.664,2
2021-03-23 10:00:00,1.13,1.547,0.709,3
2021-03-23 09:00:00,2.22,2.424,2.024,2
2021-03-23 08:00:00,1.5,2.084,0.746,4
2021-03-23 07:00:00,1.81,2.159,1.532,4
2021-03-23 06:00:00,1.53,1.605,1.456,2
2021-03-23 05:00:00,0.75,0.788,0.707,2
2021-03-23 04:00:00,1.51,1.81,1.126,3
2021-03-23 03:00:00,1.56,1.741,1.373,2
2021-03-23 02:00:00,1.96,2.283,1.652,3
2021-03-23 01:00:00,1.55,1.968,1.141,2
2021-03-23 00:00:00,1.98,2.425,1.369,3
2021-03-22 23:00:00,2.89,3.198,2.673,5
2021-03-22 22:00:00,2.63,3.114,1.944,4
2021-03-22 21:00:00,3.08,3.099,3.06,2
2021-03-22 20:00:00,3.0,3.64,2.402,5
2021-03-22 19:00:00,2.79,3.475,2.312,3
2021-03-22 18:00:00,1.85,2.56,1.453,3
2021-03-22 17:00:00,2.42,2.608,2.321,3
2021-03-22 16:00:00,2.45,2.451,2.451,1
2021-03-22 15:00:00,2.01,2.192,1.663,4
2021-03-22 14:00:00,1.39,1.919,0.876,3
2021-03-22 13:00:00,1.7,1.703,1.703,1
2021-03-22 12:00:00,1.46,1.959,0.965,2
2021-03-22 11:00:00,1.5,1.96,0.995,4
2021-03-22 10:00:00,1.37,1.463,1.281,2
2021-03-22 09:00:00,1.54,2.026,1.089,5
2021-03-22 08:00:00,1.53,1.74,1.268,3
2021-03-22 07:00:00,1.58,1.865,1.28,5
2021-03-22 06:00:00,1.98,2.434,1.524,2
2021-03-22 05:00:00,1.6,2.103,1.027,3
2021-03-22 04:00:00,1.3,1.462,1.195,3
2021-03-22 03:00:00,2.07,2.293,1.838,2
2021-03-22 02:00:00,1.87,1.997,1.741,3
2021-03-22 01:00:00,1.18,1.183,1.183,1
2021-03-22 00:00:00,1.92,2.247,1.49,3
2021-03-21 23:00:00,2.81,2.873,2.747,2
2021-03-21 22:00:00,2.65,2.745,2.563,2
2021-03-21 21:00:00,2.78,3.214,2.339,2
2021-03-21 20:00:00,2.43,3.069,2.035,4
2021-03-21 19:00:00,2.52,3.01,2.031,2
2021-03-21 18:00:00,2.07,2.07,2.07,1
2021-03-21 17:00:00,1.99,2.497,1.021,4
2021-03-21 16:00:00,1.75,2.141,0.723,4
2021-03-21 15:00:00,2.27,2.312,2.227,2
2021-03-21 14:00:00,1.55,1.994,1.019,4
2021-03-21 13:00:00,2.1,2.487,1.713,2
2021-03-21 12:00:00,1.66,1.975,1.373,5
2021-03-21 11:00:00,1.48,1.737,0.881,4
2021-03-21 10:00:00,0.85,1.002,0.7,2
2021-03-21 09:00:00,1.25,1.535,0.962,2
2021-03-21 08:00:00,1.06,1.251,0.832,4
2021-03-21 07:00:00,1.45,1.714,1.149,4
2021-03-21 06:00:00,1.46,1.816,1.113,4
2021-03-21 05:00:00,1.44,1.76,1.031,5
2021-03-21 04:00:00,1.42,1.516,1.297,3
2021-03-21 03:00:00,1.73,2.176,1.076,5
2021-03-21 02:00:00,1.54,2.2,0.544,3
2021-03-21 01:00:00,1.01,1.216,0.801,2
2021-03-21 00:00:00,2.11,2.345,1.88,2
2021-03-20 23:00:00,2.62,2.621,2.621,1
2021-03-20 22:00:00,2.66,2.909,2.345,3
2021-03-20 21:00:00,2.95,3.248,2.722,4
2021-03-20 20:00:00,3.09,3.651,2.714,4
2021-03-20 19:00:00,2.85,2.854,2.854,1
2021-03-20 18:00:00,1.97,2.656,1.529,5
2021-03-20 17:00:00,2.35,2.579,2.126,3
2021-03-20 16:00:00,2.01,2.227,1.798,3
2021-03-20 15:00:00,2.05,2.052,2.052,1
2021-03-20 14:00:00,1.65,2.066,1.163,5
2021-03-20 13:00:00,1.47,1.716,1.274,3
2021-03-20 12:00:00,1.52,1.523,1.523,1
2021-03-20 11:00:00,1.23,1.279,1.139,3
2021-03-20 10:00:00,1.2,1.509,0.882,2
2021-03-20 09:00:00,1.37,1.742,1.14,3
2021-03-20 08:00:00,1.17,1.311,1.044,3
2021-03-20 07:00:00,1.39,1.394,1.394,1
2021-03-20 06:00:00,1.24,2.063,0.45,3
2021-03-20 05:00:00,1.56,2.264,1.109,3
2021-03-20 04:00:00,1.3,1.584,1.021,2
2021-03-20 03:00:00,1.41,1.594,1.219,2
2021-03-20 02:00:00,1.45,2.187,0.718,2
2021-03-20 01:00:00,1.96,1.955,1.955,1
2021-03-20 00:00:00,1.72,2.072,1.364,2
2021-03-19 23:00:00,2.74,3.078,2.515,3
2021-03-19 22:00:00,2.8,3.14,2.46,2
2021-03-19 21:00:00,2.86,3.334,2.514,3
2021-03-19 20:00:00,2.77,3.083,2.462,2
2021-03-19 19:00:00,2.76,2.802,2.718,2
2021-03-19 18:00:00,1.89,2.03,1.729,3
2021-03-19 17:00:00,2.3,2.909,1.69,2
2021-03-19 16:00:00,2.18,2.658,1.929,3
2021-03-19 15:00:00,1.77,2.162,1.371,2
2021-03-19 14:00:00,1.6,1.905,1.295,2
2021-03-19 13:00:00,1.59,2.025,1.283,4
2021-03-19 12:00:00,1.57,2.071,0.845,4
2021-03-19 11:00:00,0.76,0.756,0.756,1
2021-03-19 10:00:00,1.12,1.209,1.033,2
2021-03-19 09:00:00,1.71,2.178,1.162,3
2021-03-19 08:00:00,1.45,1.93,0.877,4
2021-03-19 07:00:00,1.84,2.163,1.61,4
2021-03-19 06:00:00,1.09,1.377,0.798,2
2021-03-19 05:00:00,1.8,1.822,1.771,2
2021-03-19 04:00:00,1.41,1.875,0.895,5
2021-03-19 03:00:00,1.51,2.078,0.581,4
2021-03-19 02:00:00,2.11,2.111,2.111,1
2021-03-19 01:00:00,1.84,1.841,1.841,1
2021-03-19 00:00:00,1.75,2.045,1.017,4
2021-03-18 23:00:00,2.79,3.023,2.562,2
2021-03-18 22:00:00,2.38,2.457,2.297,2
2021-03-18 21:00:00,2.46,2.877,2.006,3
2021-03-18 20:00:00,2.88,3.155,2.607,2
2021-03-18 19:00:00,2.58,3.014,2.153,2
2021-03-18 18:00:00,2.26,2.512,2.003,2
2021-03-18 17:00:00,2.21,2.875,1.782,3
2021-03-18 16:00:00,2.26,2.512,2.004,2
2021-03-18 15:00:00,1.96,2.337,1.205,4
2021-03-18 14:00:00,1.91,2.277,1.472,3
2021-03-18 12:00:00,1.61,1.615,1.615,1
2021-03-18 11:00:00,1.41,2.058,0.662,5
2021-03-18 10:00:00,1.4,1.829,0.966,2
2021-03-18 08:00:00,1.56,2.061,0.993,5
2021-03-18 07:00:00,2.23,2.227,2.227,1
2021-03-18 06:00:00,1.54,2.197,1.024,3
2021-03-18 05:00:00,1.63,1.773,1.489,2
2021-03-18 04:00:00,1.55,1.722,1.386,2
2021-03-18 03:00:00,1.62,2.103,0.829,4
2021-03-18 02:00:00,1.65,2.227,1.018,6
2021-03-18 01:00:00,1.68,2.17,1.243,3
2021-03-18 00:00:00,2.21,2.37,2.042,2
2021-03-17 23:00:00,3.0,3.249,2.631,5
2021-03-17 22:00:00,2.74,2.994,2.419,5
2021-03-17 20:00:00,3.2,3.352,3.115,3
2021-03-17 19:00:00,2.59,2.944,2.372,3
2021-03-17 18:00:00,2.31,2.547,2.081,2
2021-03-17 17:00:00,1.99,2.202,1.77,2
2021-03-17 16:00:00,2.37,2.609,2.129,2
2021-03-17 15:00:00,1.8,1.801,1.801,1
2021-03-17 14:00:00,1.93,2.136,1.784,3
2021-03-17 13:00:00,1.5,1.931,1.112,4
2021-03-17 12:00:00,2.02,2.019,2.019,1
2021-03-17 11:00:00,1.26,1.657,0.777,5
2021-03-17 10:00:00,1.44,1.757,1.286,3
2021-03-17 09:00:00,1.61,1.658,1.572,2
2021-03-17 08:00:00,1.54,1.828,0.979,4
2021-03-17 07:00:00,2.1,2.095,2.095,1
2021-03-17 06:00:00,1.67,2.097,1.393,5
2021-03-17 05:00:00,1.24,1.926,0.593,4
2021-03-17 04:00:00,1.71,1.995,1.422,4
2021-03-17 03:00:00,1.73,2.393,1.171,4
2021-03-17 02:00:00,1.73,2.35,1.15,3
2021-03-17 01:00:00,1.43,1.502,1.358,2
2021-03-17 00:00:00,1.52,1.54,1.508,2
2021-03-16 23:00:00,2.74,3.175,2.196,3
2021-03-16 22:00:00,2.79,3.281,1.949,5
2021-03-16 21:00:00,3.27,3.27,3.27,1
2021-03-16 20:00:00,2.47,2.544,2.396,2
2021-03-16 19:00:00,2.61,2.921,2.209,3
2021-03-16 18:00:00,2.25,2.407,1.973,5
2021-03-16 17:00:00,1.91,2.247,1.324,3
2021-03-16 16:00:00,1.97,2.505,1.346,4
2021-03-16 15:00:00,1.82,2.447,0.945,5
2021-03-16 14:00:00,1.69,2.098,1.274,2
2021-03-16 13:00:00,1.95,1.947,1.947,1
2021-03-16 12:00:00,1.74,1.774,1.703,2
2021-03-16 11:00:00,1.49,1.804,0.917,3
2021-03-16 10:00:00,1.25,1.58,0.71,3
2021-03-16 09:00:00,1.71,2.42,1.163,5
2021-03-16 08:00:00,1.13,1.126,1.126,1
2021-03-16 07:00:00,1.73,1.744,1.712,2
2021-03-16 06:00:00,1.71,2.043,1.104,4
2021-03-16 05:00:00,1.72,1.722,1.722,1
2021-03-16 04:00:00,1.82,2.212,1.412,4
2021-03-16 03:00:00,1.84,2.053,1.349,4
2021-03-16 00:00:00,2.21,2.404,1.946,3
2021-03-15 23:00:00,2.72,3.005,2.169,4
2021-03-15 22:00:00,2.7,3.292,1.729,5
2021-03-15 21:00:00,3.43,3.632,3.225,2
2021-03-15 20:00:00,2.92,3.004,2.828,2
2021-03-15 19:00:00,2.67,2.744,2.587,2
2021-03-15 18:00:00,2.26,2.445,2.083,2
2021-03-15 17:00:00,2.35,2.462,2.239,2
2021-03-15 16:00:00,2.48,2.48,2.48,1
2021-03-15 15:00:00,2.09,2.244,1.89,3
2021-03-15 14:00:00,1.79,1.954,1.653,3
2021-03-15 13:00:00,1.16,1.406,1.024,3
2021-03-15 12:00:00,1.7,2.169,1.318,5
2021-03-15 11:00:00,1.71,1.714,1.714,1
2021-03-15 10:00:00,0.92,0.924,0.924,1
2021-03-15 09:00:00,1.0,1.0,1.0,1
2021-03-15 08:00:00,1.58,1.73,1.323,4
2021-03-15 07:00:00,1.98,2.133,1.787,3
2021-03-15 06:00:00,1.52,1.625,1.451,4
2021-03-15 05:00:00,1.44,1.724,1.25,3
2021-03-15 04:00:00,1.54,1.962,0.901,4
2021-03-15 03:00:00,1.28,1.76,0.867,3
2021-03-15 02:00:00,1.68,1.683,1.683,1
2021-03-15 01:00:00,1.72,2.214,1.202,3
2021-03-15 00:00:00,2.28,2.566,2.028,3
2021-03-14 23:00:00,2.52,2.844,2.19,5
2021-03-14 22:00:00,2.29,2.672,1.915,2
2021-03-14 21:00:00,2.25,2.253,2.253,1
2021-03-14 20:00:00,2.78,3.126,2.534,3
2021-03-14 19:00:00,2.7,3.688,1.932,3
2021-03-14 17:00:00,1.83,1.937,1.717,3
2021-03-14 16:00:00,1.97,2.688,1.519,5
2021-03-14 15:00:00,1.29,1.528,1.042,2
2021-03-14 14:00:00,1.52,1.911,1.245,3
2021-03-14 13:00:00,1.59,1.762,1.153,5
2021-03-14 12:00:00,0.85,0.931,0.735,3
2021-03-14 11:00:00,1.23,1.299,1.162,2
2021-03-14 10:00:00,1.43,1.735,1.125,2
2021-03-14 09:00:00,1.23,1.683,0.584,3
2021-03-14 08:00:00,2.09,2.091,2.091,1
2021-03-14 06:00:00,1.15,1.507,0.802,2
2021-03-14 05:00:00,1.37,1.637,1.086,4
2021-03-14 04:00:00,1.36,1.713,0.775,5
2021-03-14 03:00:00,1.64,1.637,1.637,1
2021-03-14 02:00:00,1.7,1.964,1.345,3
2021-03-14 01:00:00,1.98,2.23,1.645,3
2021-03-14 00:00:00,1.7,2.109,1.427,4
2021-03-13 23:00:00,2.69,3.122,1.715,5
2021-03-13 22:00:00,3.02,3.25,2.551,3
2021-03-13 21:00:00,2.67,2.999,2.025,4
2021-03-13 20:00:00,2.86,3.669,2.409,3
2021-03-13 19:00:00,2.79,3.568,2.167,4
2021-03-13 18:00:00,2.11,2.462,1.76,2
2021-03-13 17:00:00,2.09,2.142,2.037,2
2021-03-13 16:00:00,1.7,1.786,1.612,2
2021-03-13 15:00:00,1.55,2.043,1.056,2
2021-03-13 14:00:00,1.6,2.163,1.143,3
2021-03-13 13:00:00,1.61,2.132,1.021,3
2021-03-13 12:00:00,1.47,1.468,1.468,1
2021-03-13 11:00:00,1.73,2.069,1.495,3
2021-03-13 10:00:00,1.13,1.427,0.588,3
2021-03-13 09:00:00,1.51,1.83,1.209,3
2021-03-13 08:00:00,1.35,1.349,1.349,1
2021-03-13 07:00:00,1.07,1.099,1.037,2
2021-03-13 06:00:00,1.6,2.279,1.262,5
2021-03-13 05:00:00,1.43,1.642,1.209,2
2021-03-13 03:00:00,1.42,1.819,1.053,3
2021-03-13 02:00:00,1.81,1.885,1.729,2
2021-03-13 01:00:00,1.92,2.029,1.791,3
2021-03-13 00:00:00,1.91,2.31,1.31,3
2021-03-12 23:00:00,3.08,3.183,2.984,2
2021-03-12 22:00:00,3.24,3.649,2.928,4
2021-03-12 21:00:00,3.02,3.254,2.667,3
2021-03-12 20:00:00,3.21,3.245,3.18,2
2021-03-12 19:00:00,2.68,2.805,2.559,2
2021-03-12 17:00:00,1.85,2.176,1.262,3
2021-03-12 16:00:00,2.12,2.462,1.523,4
2021-03-12 15:00:00,2.47,2.471,2.471,1
2021-03-12 14:00:00,1.79,1.982,1.6,3
2021-03-12 13:00:00,1.82,1.907,1.739,2
2021-03-12 12:00:00,1.42,2.143,0.858,6
2021-03-12 11:00:00,1.34,1.62,1.037,5
2021-03-12 10:00:00,1.65,1.652,1.652,1
2021-03-12 09:00:00,1.66,1.657,1.657,1
2021-03-12 08:00:00,1.71,1.708,1.708,1
2021-03-12 07:00:00,1.41,1.722,1.242,3
2021-03-12 06:00:00,1.77,2.047,1.489,2
2021-03-12 05:00:00,1.67,1.903,1.413,3
2021-03-12 04:00:00,1.53,1.689,1.376,3
2021-03-12 03:00:00,1.71,1.846,1.572,2
2021-03-12 02:00:00,2.04,2.04,2.04,1
2021-03-12 01:00:00,2.33,2.386,2.276,2
2021-03-12 00:00:00,1.96,2.245,1.66,3
2021-03-11 23:00:00,2.74,3.153,2.22,3
2021-03-11 22:00:00,2.97,3.007,2.934,3
2021-03-11 21:00:00,2.73,3.093,2.227,3
2021-03-11 20:00:00,2.81,3.003,2.497,4
2021-03-11 19:00:00,2.83,3.147,2.419,3
2021-03-11 18:00:00,1.76,2.365,1.154,2
2021-03-11 17:00:00,2.08,2.467,1.529,6
2021-03-11 16:00:00,1.91,2.462,1.335,4
2021-03-11 15:00:00,2.21,2.205,2.205,1
2021-03-11 14:00:00,1.55,2.036,0.908,4
2021-03-11 13:00:00,1.75,2.035,1.064,4
2021-03-11 12:00:00,1.74,1.74,1.74,1
2021-03-11 11:00:00,1.39,1.394,1.394,1
2021-03-11 10:00:00,1.61,1.614,1.614,1
2021-03-11 09:00:00,1.55,2.098,1.01,2
2021-03-11 08:00:00,1.35,1.583,1.119,2
2021-03-11 07:00:00,1.4,1.452,1.352,2
2021-03-11 05:00:00,1.37,1.962,0.642,5
2021-03-11 04:00:00,1.65,2.051,1.432,3
2021-03-11 03:00:00,1.52,1.76,0.921,6
2021-03-11 02:00:00,1.49,2.194,0.72,3
2021-03-11 01:00:00,2.0,2.077,1.935,3
2021-03-11 00:00:00,2.07,2.347,1.659,5
2021-03-10 23:00:00,2.28,2.277,2.277,1
2021-03-10 22:00:00,2.91,3.456,2.201,4
2021-03-10 21:00:00,2.91,3.192,2.368,5
2021-03-10 20:00:00,2.75,3.082,2.11,5
2021-03-10 19:00:00,2.83,3.297,2.101,4
2021-03-10 18:00:00,2.95,3.257,2.687,3
2021-03-10 17:00:00,2.36,2.475,2.252,2
2021-03-10 16:00:00,1.98,2.224,1.319,4
2021-03-10 15:00:00,1.6,1.793,1.287,3
2021-03-10 14:00:00,1.67,1.967,1.305,4
2021-03-10 13:00:00,1.3,1.347,1.249,2
2021-03-10 12:00:00,1.27,1.721,0.961,4
2021-03-10 11:00:00,0.9,0.898,0.898,1
2021-03-10 10:00:00,1.19,1.446,0.933,2
2021-03-10 09:00:00,2.24,2.687,1.792,2
2021-03-10 08:00:00,1.56,2.292,1.025,3
2021-03-10 07:00:00,1.69,1.988,1.41,5
2021-03-10 06:00:00,2.04,2.23,1.84,2
2021-03-10 05:00:00,1.16,1.724,0.853,4
2021-03-10 04:00:00,1.34,1.344,1.344,1
2021-03-10 03:00:00,1.38,1.656,1.117,3
2021-03-10 02:00:00,1.72,1.715,1.715,1
2021-03-10 01:00:00,1.96,2.413,1.588,4
2021-03-10 00:00:00,2.0,2.4,1.297,4
2021-03-09 23:00:00,2.66,3.063,2.253,2
2021-03-09 22:00:00,2.54,2.724,2.278,6
2021-03-09 21:00:00,2.73,2.887,2.567,2
2021-03-09 20:00:00,3.0,3.001,3.001,1
2021-03-09 19:00:00,3.17,3.252,3.092,2
2021-03-09 18:00:00,2.85,2.85,2.85,1
2021-03-09 17:00:00,2.27,2.819,1.863,3
2021-03-09 16:00:00,1.65,1.958,1.347,2
2021-03-09 14:00:00,1.72,1.967,1.579,3
2021-03-09 13:00:00,1.28,1.704,0.855,3
2021-03-09 12:00:00,1.21,1.609,0.807,2
2021-03-09 11:00:00,1.24,1.789,0.818,3
2021-03-09 10:00:00,0.73,0.729,0.729,1
2021-03-09 09:00:00,1.89,2.206,1.389,4
2021-03-09 08:00:00,1.91,1.909,1.909,1
2021-03-09 06:00:00,1.31,1.312,1.312,1
2021-03-09 05:00:00,1.69,1.685,1.685,1
2021-03-09 04:00:00,2.16,2.486,1.836,2
2021-03-09 03:00:00,1.71,2.321,0.794,5
2021-03-09 02:00:00,1.83,2.177,1.366,3
2021-03-09 01:00:00,2.14,2.599,1.675,2
2021-03-09 00:00:00,1.59,1.791,1.396,2
2021-03-08 22:00:00,2.64,3.105,1.702,6
2021-03-08 21:00:00,2.97,3.3,2.611,3
2021-03-08 20:00:00,2.28,2.278,2.278,1
2021-03-08 19:00:00,2.89,3.409,2.405,4
2021-03-08 18:00:00,1.64,1.64,1.64,1
2021-03-08 17:00:00,2.54,2.723,2.349,2
2021-03-08 16:00:00,2.57,2.648,2.495,2
2021-03-08 15:00:00,2.07,2.071,2.071,1
2021-03-08 14:00:00,1.62,1.743,1.491,3
2021-03-08 13:00:00,1.58,1.674,1.472,3
2021-03-08 12:00:00,1.23,1.589,0.861,5
2021-03-08 11:00:00,1.08,1.231,0.938,2
2021-03-08 10:00:00,1.67,1.669,1.669,1
2021-03-08 09:00:00,1.54,2.014,1.306,4
2021-03-08 08:00:00,1.48,1.8,1.053,3
2021-03-08 07:00:00,1.45,1.889,0.9,3
2021-03-08 06:00:00,1.52,1.885,1.129,4
2021-03-08 05:00:00,1.2,1.297,1.1,2
2021-03-08 04:00:00,1.58,2.073,0.95,4
2021-03-08 03:00:00,1.52,1.788,1.004,3
2021-03-08 02:00:00,1.92,2.072,1.652,3
2021-03-08 00:00:00,2.0,2.374,1.741,6
2021-03-07 23:00:00,2.53,3.345,1.964,4
2021-03-07 22:00:00,2.43,2.86,1.68,3
2021-03-07 21:00:00,3.0,3.621,2.652,3
2021-03-07 20:00:00,2.76,3.639,2.191,3
2021-03-07 19:00:00,2.95,2.952,2.952,1
2021-03-07 18:00:00,1.99,2.73,1.176,3
2021-03-07 17:00:00,2.26,2.259,2.259,1
2021-03-07 16:00:00,1.36,1.378,1.352,2
2021-03-07 15:00:00,2.28,2.703,1.85,2
2021-03-07 14:00:00,1.47,1.807,0.837,3
2021-03-07 13:00:00,1.74,1.864,1.584,3
2021-03-07 12:00:00,1.33,1.36,1.29,2
2021-03-07 11:00:00,1.23,1.464,0.843,3
2021-03-07 10:00:00,1.18,1.754,0.757,5
2021-03-07 09:00:00,1.62,1.847,1.397,2
2021-03-07 08:00:00,1.24,1.606,0.866,2
2021-03-07 07:00:00,1.52,2.028,1.016,2
2021-03-07 06:00:00,1.83,2.235,1.326,3
2021-03-07 05:00:00,1.23,1.529,0.983,5
2021-03-07 04:00:00,1.21,1.667,0.442,5
2021-03-07 03:00:00,1.87,1.867,1.867,1
2021-03-07 02:00:00,1.62,1.806,1.288,3
2021-03-07 01:00:00,2.2,2.259,2.133,2
2021-03-07 00:00:00,2.03,2.704,1.337,9
2021-03-06 23:00:00,2.3,2.479,1.939,3
2021-03-06 22:00:00,2.36,2.541,2.172,2
2021-03-06 21:00:00,2.27,2.268,2.268,1
2021-03-06 20:00:00,2.64,2.981,2.409,4
2021-03-06 19:00:00,2.6,2.922,2.092,3
2021-03-06 18:00:00,1.89,1.91,1.862,2
2021-03-06 16:00:00,1.75,2.281,1.234,3
2021-03-06 15:00:00,1.7,2.387,1.27,4
2021-03-06 14:00:00,1.92,1.922,1.922,1
2021-03-06 13:00:00,1.27,1.547,0.971,3
2021-03-06 12:00:00,1.49,1.572,1.435,3
2021-03-06 11:00:00,1.55,1.664,1.433,2
2021-03-06 10:00:00,1.64,1.766,1.46,3
2021-03-06 08:00:00,1.91,1.914,1.914,1
2021-03-06 07:00:00,1.66,1.865,1.365,5
2021-03-06 06:00:00,1.71,1.952,1.428,4
2021-03-06 05:00:00,1.44,1.834,1.164,3
2021-03-06 04:00:00,1.21,1.508,0.855,4
2021-03-06 03:00:00,1.67,2.336,0.945,5
2021-03-06 02:00:00,1.98,2.344,1.561,4
2021-03-06 01:00:00,2.09,2.566,1.318,3
2021-03-06 00:00:00,2.0,2.63,1.417,4
2021-03-05 23:00:00,2.13,2.341,1.925,2
2021-03-05 22:00:00,2.53,2.993,1.982,5
2021-03-05 21:00:00,2.59,3.165,1.858,6
2021-03-05 20:00:00,3.5,3.567,3.429,2
2021-03-05 19:00:00,2.68,3.321,2.013,3
2021-03-05 18:00:00,2.18,2.48,2.028,3
2021-03-05 17:00:00,2.2,2.433,1.874,3
2021-03-05 16:00:00,1.58,1.69,1.464,2
2021-03-05 15:00:00,1.59,2.098,1.085,4
2021-03-05 14:00:00,1.79,2.268,1.313,2
2021-03-05 13:00:00,1.77,2.176,0.852,4
2021-03-05 12:00:00,1.72,2.034,1.398,2
2021-03-05 11:00:00,2.01,2.262,1.756,2
2021-03-05 10:00:00,1.63,2.303,1.322,4
2021-03-05 09:00:00,1.46,1.502,1.421,2
2021-03-05 08:00:00,1.88,1.984,1.794,3
2021-03-05 07:00:00,1.41,1.679,0.882,3
2021-03-05 06:00:00,1.36,1.623,1.028,4
2021-03-05 05:00:00,1.38,1.824,1.056,6
2021-03-05 04:00:00,1.45,1.956,1.022,5
2021-03-05 03:00:00,1.8,1.835,1.776,3
2021-03-05 02:00:00,2.35,2.352,2.352,1
2021-03-05 01:00:00,2.15,2.473,1.864,3
2021-03-05 00:00:00,1.95,2.399,1.538,4
2021-03-04 23:00:00,2.63,3.024,2.353,3
2021-03-04 22:00:00,2.92,3.766,2.312,4
2021-03-04 21:00:00,2.96,3.618,2.415,3
2021-03-04 20:00:00,3.07,3.655,2.771,4
2021-03-04 19:00:00,2.44,2.629,2.251,2
2021-03-04 18:00:00,2.11,2.11,2.11,1
2021-03-04 17:00:00,1.34,1.464,1.22,2
2021-03-04 16:00:00,1.97,1.998,1.948,2
2021-03-04 15:00:00,2.26,2.263,2.263,1
2021-03-04 14:00:00,1.96,2.08,1.833,2
2021-03-04 13:00:00,2.03,2.355,1.714,2
2021-03-04 12:00:00,1.73,1.73,1.73,1
2021-03-04 11:00:00,1.51,1.99,1.207,4
2021-03-04 10:00:00,0.79,1.347,0.234,2
2021-03-04 09:00:00,1.4,1.863,0.767,4
2021-03-04 08:00:00,1.73,2.593,0.861,5
2021-03-04 07:00:00,0.97,0.968,0.968,1
2021-03-04 06:00:00,1.86,1.935,1.782,2
2021-03-04 05:00:00,1.82,2.026,1.624,2
2021-03-04 04:00:00,1.12,1.394,0.852,2
2021-03-04 03:00:00,1.3,1.548,1.046,2
2021-03-04 02:00:00,1.73,2.081,1.438,3
2021-03-04 01:00:00,1.41,1.823,1.005,2
2021-03-04 00:00:00,2.36,2.544,2.177,2
2021-03-03 23:00:00,3.01,3.713,2.611,3
2021-03-03 22:00:00,3.24,3.517,2.968,2
2021-03-03 21:00:00,2.54,3.276,1.786,4
2021-03-03 20:00:00,2.72,2.897,2.588,3
2021-03-03 19:00:00,3.0,3.242,2.708,5
2021-03-03 18:00:00,1.97,2.118,1.852,4
2021-03-03 17:00:00,1.61,1.946,1.335,3
2021-03-03 16:00:00,2.34,2.382,2.306,2
2021-03-03 15:00:00,1.59,1.704,1.48,2
2021-03-03 14:00:00,1.74,2.005,1.205,5
2021-03-03 13:00:00,2.02,2.016,2.016,1
2021-03-03 12:00:00,0.85,0.848,0.848,1
2021-03-03 11:00:00,1.47,1.476,1.464,2
2021-03-03 10:00:00,1.54,1.55,1.518,3
2021-03-03 09:00:00,1.68,2.486,0.703,3
2021-03-03 08:00:00,1.62,1.712,1.528,2
2021-03-03 07:00:00,1.43,1.645,1.233,3
2021-03-03 06:00:00,1.33,1.332,1.332,1
2021-03-03 05:00:00,1.28,1.283,1.283,1
2021-03-03 04:00:00,1.22,1.224,1.224,1
2021-03-03 03:00:00,1.72,2.501,1.4,4
2021-03-03 02:00:00,2.05,2.406,1.841,3
2021-03-03 01:00:00,1.52,2.092,0.948,2
2021-03-03 00:00:00,2.11,2.457,1.929,3
2021-03-02 23:00:00,2.48,3.138,1.65,5
2021-03-02 22:00:00,2.49,3.024,2.222,3
2021-03-02 21:00:00,2.75,2.746,2.746,1
2021-03-02 20:00:00,2.86,3.13,2.375,4
2021-03-02 19:00:00,3.0,3.495,2.629,3
2021-03-02 18:00:00,1.96,2.356,1.564,2
2021-03-02 17:00:00,1.68,2.144,1.447,3
2021-03-02 16:00:00,2.23,2.231,2.231,1
2021-03-02 15:00:00,2.22,2.462,1.987,2
2021-03-02 14:00:00,1.91,2.172,1.508,4
2021-03-02 13:00:00,1.6,1.89,1.288,3
2021-03-02 12:00:00,1.77,1.929,1.623,3
2021-03-02 11:00:00,1.41,1.721,0.896,3
2021-03-02 10:00:00,1.55,1.891,1.003,3
2021-03-02 09:00:00,1.75,1.754,1.754,1
2021-03-02 08:00:00,1.76,2.083,1.566,3
2021-03-02 07:00:00,1.63,2.385,1.208,4
2021-03-02 06:00:00,1.79,1.939,1.635,2
2021-03-02 05:00:00,1.48,1.86,1.094,2
2021-03-02 04:00:00,1.32,1.682,0.727,4
2021-03-02 02:00:00,1.58,1.578,1.575,2
2021-03-02 01:00:00,1.66,2.003,1.422,3
2021-03-02 00:00:00,2.12,2.585,1.56,3
2021-03-01 23:00:00,2.55,3.242,1.826,4
2021-03-01 22:00:00,2.43,3.056,1.928,5
2021-03-01 21:00:00,3.03,3.348,2.482,3
2021-03-01 20:00:00,3.1,3.481,2.476,3
2021-03-01 18:00:00,2.1,2.524,1.761,5
2021-03-01 17:00:00,1.85,2.265,1.529,4
2021-03-01 16:00:00,2.41,2.467,2.354,2
2021-03-01 15:00:00,1.64,2.27,1.211,3
2021-03-01 14:00:00,2.07,2.638,1.817,6
2021-03-01 13:00:00,2.03,2.308,1.757,3
2021-03-01 12:00:00,1.48,1.476,1.476,1
2021-03-01 11:00:00,1.11,1.506,0.676,3
